Video_ID,Teks_Komentar
ngj-6pkSsaQ,Gue pengen banget keluar negeri umur 35 susah banget nyari kerja pernah suatu saat ngelamar malah hrd ny bilang mending ngojek aja mas. Disitu pengen sakit hati tp diri sadar lagi susah 😢
ngj-6pkSsaQ,FYI. Kakaknya RA Kartini namanya Raden Mas Panji Sosrokartono. Lirik lagu Sugih Tanpo Bondo karya Sujiwo Tejo diambil dari syair beliau.
ngj-6pkSsaQ,"Saya di Desa Jambon, Kecamatan Pulokulon, Kabupaten Grobogan. Dapat Wapres, anaknya Presiden seblumnya. Dapat Bupati, adiknya Bupati sebelumnya. Ada yang mau lihat beliau pas debat Calon Bupati? Cari deh. Bahkan ditingkat Desa, ketika ada seleksi untuk menjadi Kepala Dusun, test seleksi dilaksanakan sebuah Universitas, anaknya Kepala Desa aktif jadi salah satu Kepala Dusun yang terpilih ""berdasarkan hasil tes"". Anaknya ini kan harus tinggal di dusun tempatnya terpilih, ya dia cuma ngontrak rumah 2 tahun. Setelah 2 tahun kan jabatan Sekretaris Desa kan kosong, yang berhak mengajukkan calon kan Pak Kepala Desa, calonnya diambil dari perangkat desa, ya anaknya ini yang dipilih untuk jadi Sekretaris Desa.  Sebusuk ini hidup di negeri ini. Kekuatan tenaga orang dalam sangat berperan penting dalam mendapatkan posisi."
ngj-6pkSsaQ,"nonton dari awal lu promosi bakal ada mens rea sampe skrng udah mau mulai mens rea nya , tetep masih nganggur setia bgt gue berarti sama konten ini"
ngj-6pkSsaQ,di siarkan di TV dong bang standup nya. biar kita bisa lihat yang tidak beli tiket.
ngj-6pkSsaQ,"34:00   Orang Indonesianya aja gabisa Bahasa Indonesia kok bang, sampe sekarang arti ""acuh"" sama ""tak acuh"" aja masih kebalik😂"
ngj-6pkSsaQ,"Gua kerja di Vendor 3 tahun, Klien di tempat kerja gue klien besar kalo gue sebut semua orang pasti tau.   Gue Marketing di situ, tiap kali kerjaan gue kayak ""nyebokin"" klien terus. Ada kesalahan di Klien, mesti ditambel tuh. Bisa dari Persiapannya ga mateng, gaada pengalaman, atau bahkan meremehkan.   Nah sering tuh gue heran, ""kok orang begini bisa-bisanya masuk ke Perusahaan sebesar ini? Bisa ya diterima?""  Usut punya usut, perusahaan ""Kingdom"", si ini keluarga si itu, si itu keluarga si ini, si ono keluarga si itu ini.   ""Oh ya paham"""
ngj-6pkSsaQ,ya emg sedih ya bang keliatan
ngj-6pkSsaQ,Kebiasan Bang Panji. Suka hilang Buku/referensi.tapi lucu😂
ngj-6pkSsaQ,ga ada kerjaan bang akhirnya buka toko sendiri ya untung ada modal nah yg ga ada pilihan gimana yg ga ada pendidikan gimana masih banyak bang dan karena ini lagi rame akupun yg udh jalanin toko sembako pin nyoba S2 ke luar juga bang MUBAZIR nilai dan pengetahuanku sewaktu kuliah dan ga banyak kepake di kerjaan sekarang selain matematika statistik human relations udh nyoba bnyk kerjaan dengan berjuta2 sarjana juga yg bersaing nyari kerja nyobain CPNS SKD yg udh 400 tp ga lolos ya diatas rata2 lah sedangkan temen saya yg ga kuliah ada yg masuk di salah satu institusi atau ada temenku yg nilainya 370 SKD nya tp lolos karena hoki penempatan YA SAYANG AJA VALUEnya bang emg disini lapangan kerja dikit dan minta spek karyawan kayak NABI jadi  emg susah
ngj-6pkSsaQ,"Payah bang yg milih pak wo sama mul, masih banyak, walau mereka sendiri yang ngatain ininitu klo pemilu ulang juga bakalan menang lagi pak wo dan mul.... Kayaknyamasyarakat kita sadomasokis wkwk pengen disiksa terus, terus ngelawan, baek lagi disiksa lagi, pengen nurut kek tawanan.... 😅"
ngj-6pkSsaQ,Dr dulu jg udh banyak yg kabur.. jd tki.. tp balik lg..
ngj-6pkSsaQ,"Persetanlah dgn nasionalisme bodo amat  Nasionalisme hanyalah jargon dr bangsa jawa, agar bangsa non jawa tetap gabung dgn mereka, dan SDA dan wilayah non jawa,menjadi tempat inang/banjakan."
ngj-6pkSsaQ,"Justru dengan diungkapkan bahwa ""Kabur Aja Dulu"" sudah diterapkan sejak jaman sebelum RA. Kartini, malah semakin menyakitkan bahwa sulitnya mencari kesejahteraan di tanah air sendiri itu masih aja susah. Setelah lewat hitungan waktu ""abad"", tetap aja susah meraih kesejahteraan di negeri sendiri, buat kalangan non-privilege..."
ngj-6pkSsaQ,👏🏻👏🏻👏🏻
ngj-6pkSsaQ,"Betul apa yg di katakan Abang panji ini,sbg mana yg aku rasakan yg sdh lama kabur aja dulu,dr kecil malah ngabur ke luar negeri,terimakasih yaa Bang atas ulasannya."
ngj-6pkSsaQ,K K N  makin parah ter BLOW UP sekarang ......
ngj-6pkSsaQ,jokowi ga disebut
ngj-6pkSsaQ,kenapa thumbnailnya ijo bang
ngj-6pkSsaQ,Warga Indonesia lg pada ribet bgt ya. Warga bekasi aman aman aja ini. Sini kabur aja dulu ke bekasi
ngj-6pkSsaQ,"Lah justru anak anak bangsa yang disekolahin negara LPDP harus balik untuk membangun negaranya.   Bukan malah compare soal gaji. Kalau compare soal gaji di negara lain lebih tinggi dan gak mau balik ke indonesia ya sekolah aja pakai duit sendiri, beasiswanya dialokasikan untuk mahasiswa lain yang lebih mau mengabdikan ilmu yang didapat demi pembangunan negara.   .  Kalau awardee LPDP gak mau balik, berarti sama aja perusahaan Luar Negeri mau ngambil talenta2 cerdas lulusan universitas terbaik tapi persh asing itu gak mau membayari biaya kuliah talent2 tersebut. Biaya pendidikan talent2 tersebut dari APBD lalu persh terima jadi udah bagus. Tanpa mengeluarkan biaya sedikitpun. Uang APBN lhoh itu..! Uang rakyat lhoh. Trus rakyat dapat apa?  .  Sekarang dibalik deh. Anda owner perusahaan kelas menengah. Persh Anda butuh berkembang dan Anda rela investasi SDM supaya ketika SDM nya balik persh Anda bisa maju dan berkembang. Eh, setelah SDM disekolahin, malah kabur. Uang Anda hilang. Yakalo SDM yang disekolahin 1 atau 2 orang sih itung2an nya lebih mudah. Ini ratusan lhooo.. Uang sekolah, biaya akomodasi bulanan, keperluan penjunjang kuliah, dll nya. Trus SDM Anda yang jumlahnya puluhan atau ratusan kabur gitu aja, gak mau balik dengan alasan kerja apa, gaji cuma dikit. Gimana coba?  .  (siapa sih yang ng-interview penerima LPDP, kok bisa ngelolosin awardee yang ujung2nya gak mau balik membangun negaranya)"
ngj-6pkSsaQ,panji pelopor kabur aja dulu
ngj-6pkSsaQ,RM Sosrokartono makamnya di Kudus
ngj-6pkSsaQ,"Jangan lupa ada puluhan juta kelas menengah di indonesia baik pengusaha ataupun professional juga pegawai swasta  di perusahaan 2 besar . Apakah menurut mereka harus kabur dulu..jadi kalo melihat suatu permasalahan ngk bisa hanya dari satu sisi..seperti panji bilang siapapun presiden nya masalah pasti ada.. kan sukarno bilang apa yang kamu berikan bagi negara bukan apa yg negara berikan.. jadi jangan cengenglah jutaan ojol tiap hari semangat mengais rejeki dan survive jutaan orang berjualan dipasar tiap hari untuk bisa membayar kuliah anaknya , ratusN ribu orang berjualan online..dan semua mereka bisa hidup. Jadi sekali lagi jangan lebay 😂😂😂"
ngj-6pkSsaQ,"thank you bang Pandji dan member""nya yang bikin video ini di rilis!"
ngj-6pkSsaQ,apalagi pertamax ternyata petralite. dah ah balik lagi ke singapur
ngj-6pkSsaQ,"Mau tanya kalian pikir untuk kerja diluar negeri gampang??  Ngk usah kerja visa  wisata aja  blm tentu di approve..kalo ngk punya modal, bahkan orang yg punya uang banyak juga blm tentu diterima visanya terutama amerika dan eropa..sampai saat ini saja jutaan orang mau kerja diluar negeri tapi apa segampang bunyi hastag nya😂😂😂😂😂 jadi ngk perlu lah main hastaghastagkan... Lebay... jangan kan dapet visa jgn jangan ngurus passport aja ngutang dulu..😂😂😂😂😂 terus apa yg ditakutkan.. hanya narasi yg didompleng oleng kepentingan  politik"
ngj-6pkSsaQ,maksudnya kabur dulu itu apa ya yg lagi booming.  ga paham
ngj-6pkSsaQ,"Saya gak pilih kaburajadulu, tapi terus terang memang saya frustrasi dengan kinerja pemerintah yg kacau balau, dan yg kelihatan ada banyak  sekali kebijakan yang gak direncanakan oleh seseorang yg punya keahlian dan kecerdasan prima di belakang sana. Negeri ini bisa dimanage dengan jauh lebih baik, tapi yang kita dapatkan adalah satu set birokrasi yang mengecewakan. Dan bagi saya itu menguji kesabaran dan kewarasan. Jadi saya bisa memahami pilihan anak-anak muda yang ingin hidup di bawah situasi waras dan bermartabat, yang secara fakta berjalan di negara lain."
ngj-6pkSsaQ,Dari zaman ordebaru ratusan ribu orang sdh kerja ke luar negeri..so apa istimewanya hastag kabur ajadulu😂😂😂 lebay kena X kayak kaget pake mediasosial. Yg heboh sebagian kecil orang yg pakai x.  Yang gusar itu tdk mewakili rakyat indo.. dah bener eben bilang ngk usah balik lagi😂😂
ngj-6pkSsaQ,stuju buka qna bangg!
ngj-6pkSsaQ,negeri kaya yg masyarakatnya mlarat dan yg kenyang pejabat
ngj-6pkSsaQ,ngerik ...
ngj-6pkSsaQ,19:25 MU mah papan bawah bang 😂
ngj-6pkSsaQ,"pertalite aja di oplos jadi pertamax,,,konyol sekali pejabatnya"
ngj-6pkSsaQ,hadir utk semarang
ngj-6pkSsaQ,"menit 15, gw tau. Video Max Chernov, yang orang Indo jadi org SG."
ngj-6pkSsaQ,"21:43 btw bpjs cover biaya persalinan bang, istri gw lahir anak pertama 2022 di cesar eracs 0 rupiah alhamdulilah"
ngj-6pkSsaQ,Botak di mana mana sama tdk punya jembut
ngj-6pkSsaQ,"Masak yang dibawah juga harus feeding their ego, cuma pengen tenang dan damai aja susuh disini😢"
ngj-6pkSsaQ,"pemerintah berantakan emang dari dulu, tapi baru ini liat presiden ""Teriak hidup Jokowi"" dan bisa² nya sampun ama jokowi"
ngj-6pkSsaQ,"Mulai dr yg simple, tanamkan rasa disiplin & jujur sedari kecil di lingkungan kluarga."
ngj-6pkSsaQ,"KAMPANYE SANA-SINI, SETELAH JADI MALAH KORUPSI. ASU"
ngj-6pkSsaQ,"Merittokrasi hanya mimpi belaka. Imho dalam satu keluarga cuma boleh 1 ASN, yg terjadi malah sebaliknua bpk nya pakpol era orba, anak nya juga ikutan pakpol, jiwa korupnya bakal di warisi."
ngj-6pkSsaQ,Rilisssss
ngj-6pkSsaQ,yang ngeselin orang2 yg tinggal di luar negeri terus cerita yg ngebangga2in negara luar dan jelekin indo
ngj-6pkSsaQ,"Benar sih omongan bang panji kalau mau usaha dan karir di indo harus mendaki gunung, lewati lembah, nyelam ke dasar sungai, eh pas udah mau sampe ternyata di tikung org dalem/org yg curang 😂😂"
ngj-6pkSsaQ,"Kl ciri2 sekelompok wni yg pamer, peraturan dibuat utk dilanggar, jilat atasan, artinya nasionalisme ga mereka?"
ngj-6pkSsaQ,"Beberapa video trakhir, kayak e lumayan  🤭"
ngj-6pkSsaQ,Adili Mukidi PEcat Fufufafa Sita Aset Koruptor
ngj-6pkSsaQ,"Saya memilih tetap di Papua, tidak perlu kabur,  Papua membutuhkan pembenahan dan pembangunan. Pergi ke Papua saja, investasi di Papua,"
ngj-6pkSsaQ,Yang bisa kabur aja dulu orang yang berduit kalo kaum rakyat jelantah ja terpaksa ngejedok aja duluk sampe mamposss
ngj-6pkSsaQ,Indonesia emas 2045? 😹
ngj-6pkSsaQ,REZIM SAAT INI ADALAH REZIM PALING BAR-BAR DAN UGAL-UGALAN...
ngj-6pkSsaQ,"202502261404 Fenomena ""kabur aja dulu"" mencerminkan frustrasi terhadap sistem yang dianggap tidak adil dan peluang yang terbatas di Indonesia. Banyak orang merasa suara mereka tidak didengar. Solusi idealnya adalah perubahan sistem dari dalam, bukan meninggalkan negara. Namun, jika seseorang memilih untuk pergi, itu adalah pilihan pribadi yang sah."
ngj-6pkSsaQ,"di negara konoha ini, saya berasumsi tren semacam ini tuh ulah2 dari klan uchiha sehingga berdampak kekhawatiran ke klan2 lain terkhususkan ke para chunin. berharap para kage sadar akan keluhan warga konoha. walaupun ada bantuan2 dari para kage ,ujung2 nya tetep aja kita mesti menjalani misi untuk memenuhi kebutuhan hidup. yang penting klan uzumaki,senju,nara,hyuga dan yang lainnya, yang buruk itu bukan konoha tapi para petinggi nya."
ngj-6pkSsaQ,"Setuju QnA bang, bikin kaya bang radit gitu, taro di kertas dan di bacain"
ngj-6pkSsaQ,"Intinya klo lu mau jdi sesatu yg lu inginkan pasti terhalang dengan ""ORANG DALAM"" itukan yg mas pandji mksud😂"
ngj-6pkSsaQ,Raden Mas Panji Sosrokartono
ngj-6pkSsaQ,"Buat kepentingan partai bukan negara, mending partai politik di hapus aja anjirrr"
ngj-6pkSsaQ,LAH INDONESIA GELAP JUGA UDA DARI 300 TAHUN LALU UDA GELAP. HASHTAG NYA AJA BARU. EMANG PERNAH TERANG? KAPAN? JAMAN BELANDA? JAMAN JEPANG? ORBA? 98? REFORMASI? ATAU 2018 2023 YANG KITA BELI PERTAMAX TNYT PERTALITE? KAPAN? WKAKAKAK
ngj-6pkSsaQ,tapi lukan cari duit jg di Indonesia jg kan nji....bacot
ngj-6pkSsaQ,Setuju utk QnA
ngj-6pkSsaQ,Raden Mas Pandji Sostrokartono - Sang Alif adalah sang kakak R.A Kartini
ngj-6pkSsaQ,Setuju qna
ngj-6pkSsaQ,"Bang, pandji, saya dari Solo akan terbang ke Makassar  karena kehabisan tiket did Pulau Jawa. Sampai ketemu bang!"
ngj-6pkSsaQ,"persetan dengan nasionalisme klo negaranya kek gini bos, sok sok nanya rasa nasionalisme kita pffftt"
ngj-6pkSsaQ,beassiswa kuliah di luar negeri sama gaji kerja di indonesia sungguh jauh berbeda...sayang banget .. kasian orang pinter di indonesia
ngj-6pkSsaQ,"Buruh migran contoh mudah kabur aja dulu Berkat kabur aja dulu, mereka bisa beli rumah, tanah dan berangkatin haji ortunya"
ngj-6pkSsaQ,34:30   Jeezz lagi butuh bat quote2 dadakan bginiiii  *btw makasi para member yang agung 🙏🏻🙏🏻😁😁
ngj-6pkSsaQ,"DI amerika serikat kalo sistem nya udah bener yg dibuat pemerintah, kenapa pengangguran dan gembel nya makin banyak ?"
ngj-6pkSsaQ,Di Indonesia gak cukup hanya punya IPK tinggi utk dapat pekerjaan tapi mesti kenal orang dalam
ngj-6pkSsaQ,"hal yg dari dulu disembunyikan adalah berapa sih penghasilan wakil2 rakyat dari tinggkat dprri, dprd1, dprd2? kalau itu ketahuan dan kita rasa ketinggian, bisa gak itu semua di efisiensi? termasuk anggaran2 fasilitas orang per orangnya jg perlu dishare ke publik"
ngj-6pkSsaQ,"Cerita mas panji ini sama seperti terjadi pada anak saya hingga saat ini di Ausi, demi karir nya lebih dihargai di Digital Company, anak satu satunya yg saya miliki akhir nya saya restui moving to Ausi 2023 dan hingga saat ini stay as prooesional person❤"
ngj-6pkSsaQ,Mens Rea Bandung ga kebagean... Streaming aja lah...
ngj-6pkSsaQ,Wah anak qua pengen kabur jga bang 😁
ngj-6pkSsaQ,Jangan lupa pin komen bang
ngj-6pkSsaQ,"15:35 kayanya pernah nonton juga wawancara yg ini, wawancara monica hynds if you guys wondering."
ngj-6pkSsaQ,PANJI.....THE MAN HIMSELF MUST CHOOSE......BERSYUKUR DULU LAHIR DIINDONESIA....BARU NIAT ADU NASIB DINEGARA LAIN.....JANGAN PAKAI ISTILAH KABUR.....KAMSIAH BRO PANJI.....KEEP GOING.........FROM BOISE IDAHO USA
ngj-6pkSsaQ,Mas Pandji selalu bisa ngasih konteks sejarah yang banyak orang gak tau. Salut.
ngj-6pkSsaQ,Brarti Pancasila itu sejauh ini baiknya dinamakan jadi Pancacita aja deh...
ngj-6pkSsaQ,"Ya elaa panji cari aman. Ketika blg prabowo kabur krna dituduh yg gak2😂 Kirain ekstrim ehh cari aman jg,merintis versi deddy c😂😂😂"
ngj-6pkSsaQ,Lagi-lagi disuguhi fakta 😢
ngj-6pkSsaQ,Terima Kasih Para Memebership Bang Pandji 🙏😭
ngj-6pkSsaQ,stand up lo jadi ngga relate bang makin ke sini malah pemerintah yang makin tolol bukan sikap masyarakatnya
ngj-6pkSsaQ,"kabur aja dulu, soalnya kita ngisi bensin aja ditipu cok suruh nebak2 bayar pertamax bener dapat pertamax apa cuma pertalite wkwkkw sesepele itu aja kita ditipu, mungkin harus siap jg nih jangan2 ""minyak kita"" yg dijual pemerintah itu adalah oli repsol atau motul yg dioplos wkwkwk"
ngj-6pkSsaQ,"semakin yakin nabung 300-500jt buat berangkatin anak ke luar negeri setelah lulus SMA, cari pengalaman disana saja kalo disini tidak di hargai. skrg bocahnya msh TK B sih tp udh di dokrin tiap malam wkwkk"
ngj-6pkSsaQ,"Isu Indonesia saat ini : - Korupsi yang ga tau udah berapa banyak dan masih terus bertambah - Judol & pinjol yang makin lama makin kelewatan - Krisis politik, pemerintah pejabat tutup mata telinga, rakyat teriak ga didengar - Kebal hukum, hukum bisa dibeli dan diputarbalik, suap hakim - Corestroke mau bayar pajak aja harus doa dulu - MBG yang masih dicoba-coba - Lapangan kerja dengan syarat teraneh sedunia - Mega proyek yang berpotensi jadi ladang korupsi baru - Bullying seenak jidat sampe bikin anak orang stres & bunuh diri - Narkoba & seks bebas, pelecehan seksual dimana-mana - Kesenjangan sosial yang cukup parah - Biaya makin mahal, umr tetap sama  ada yang mau menambahkan?  Lihat betapa krisisnya negara kita ini, dan masih dibilang tidak gelap? Situ waras?"
ngj-6pkSsaQ,indo keras
ngj-6pkSsaQ,"Ga setuju ada QnA , gw beli tiket buat denger jokes lu , gw bukan bayar buat denger pertanyaan ato respond cringe dari yang lu ajak QnA walaupun cuman dikit dan itu diakhir , gonna be an anticlimax"
ngj-6pkSsaQ,"""No matter how much i love Indonesia, the country never love me back""."
ngj-6pkSsaQ,"Ingin ikutan ""kabur aja dulu""Karena ekonomi tidak menentu,umur 30 thn sudah di anggap jompo/lansia susah sekali mencari pekerjaan apalagi cuman lulusan SMA/SMK,"
ngj-6pkSsaQ,Menteri Bahlil emang bahlul
ngj-6pkSsaQ,"Bang. kenapa ya orang sini tuh rata2 yg gue temuin kaya krisis integritas. Mulai dari level pejabat sampe level daily worker di gudang, apalagi ada kasus nilep duit PIP yang diangkat bro ron. Menurut gue, kalo org2 punya integritas, ga akan mereka korupsi."
ngj-6pkSsaQ,38:26 Yang sudah dilakukan Orang Indonesia untuk Indonesia adalah bayar pajak ke pemerintah.....Karena di Indonesia apa-apa dipajakin
ngj-6pkSsaQ,"Aku sudah kabur di HongKong  25 tahun hingga seKarang, semua untuk keluargaku yang lebih baik,  Alhamdulillah anak2ku sudah lulus S1 semua,  ini mau lanjut S2. Jurusan hukum."
ngj-6pkSsaQ,"Di akhir Mens Rea seru buat ada interaksi kayaknya. Cuman jangan formal banget kayak QnA gitu, lebih ke crowdwork aja kali ya?"
ngj-6pkSsaQ,release dong
ngj-6pkSsaQ,"lagi dengerin bapak bapak ngomel"" tp asikk .."
ngj-6pkSsaQ,"Proses hidup manusia berbeda-beda, sedih nya di Indonesia ketika baru mulai eh kepentok umur😅. Kalau mau masuk BUMN harus minimal tinggi badan😅. FYI transum Kalsel sulit dari tahun 90an sampai sekarang, bukan rental ya tapi transum. Pemimpin Kalsel dari tahun ke tahun jabat memperbanyak kepemilikan tanah pribadi while warganya transum sulit sampai skrng, hebat memang pejabat kita ini."
ngj-6pkSsaQ,Well said.. Pemerintah wajib dengerin ini  mah...
ngj-6pkSsaQ,ntab ini mah
ngj-6pkSsaQ,Bang dijual streamingnya namti tiap kota?
ngj-6pkSsaQ,"Ngga laku stand up di usa, jadi pengamat politik di indo"
ngj-6pkSsaQ,rilis
ngj-6pkSsaQ,opung luhut sedang mengetik...
ngj-6pkSsaQ,tx bro....
ngj-6pkSsaQ,Respect bang pandji daging bgt
ngj-6pkSsaQ,Indonesia: The biggest invisible nation in the world
ngj-6pkSsaQ,di Mens Rea untuk Q&A make konsepnya bang radit di standup specialnya keknya seru bang. jadi tiap orang disuruh nulis dengan atau tanpa nama. terus kalo menarik bisa dibahas di atas panggung alih alih roasting penontonnya. hehehe
ngj-6pkSsaQ,"Udah ketauan banget modusnya, OMON OMON nya. Kalo udah amburadul dikorupsi, emang jokowi sby dll berlepas diri. Gimik, yakin dah   Kalo emang mau menunjukkan kejujuran mah,  tunjuk auditor Danantara dari independen luar negeri. Kalo dalam negeri mah masih Gelap! Bos, investor asing mah lebih percaya dgn OCCRP, konsultasi dulu mereka dgn badan anti korupsi.  Index korupsi Indonesia juga jelek.  Makanya, dana masyarakat juga Kabur aja Dulu ke swasta, baik dlm negeri dan dari luar, spt J trus bank.  Emang elite mah TERANG HIDUPNYA, tapi di rakyat Gelap. Jd elite mah taunya Indonesia baik baik aja, tutup mata."
ngj-6pkSsaQ,"Sejak kapan memangnya Indonesia punya masa depan? Bukannya dari dulu Indonesia gak punya apa2 ya termasuk masa depan? Kenapa ramenya baru sekarang? Dari dulu pada kemana aja? Indonesia lebih baik bubar aja sih, terlalu banyak sentimen negatifnya"
ngj-6pkSsaQ,bang itu karet gelang di tangan buat iket rambut?
ngj-6pkSsaQ,Setuju ada QnA di akhir Mens Rea
ngj-6pkSsaQ,"Kayak perintahan semakin jadi bang, kayak tetangga gw anak kerja keluar negeri semakin banyak"
ngj-6pkSsaQ,"sedikit mirip tp g begitu, ketika cari kerja di Kabupaten sendiri susah, tp dapetnya di Kota lain"
ngj-6pkSsaQ,Monica Hynds masuk youtube Pandji
ngj-6pkSsaQ,"""saya ragukan nasionalismenya kl gt"" lah? emang saya nggak raguin bapak?? ""saya jg sama pak, ngeraguin nasionalisme bpk dlm mengelola negara (atau perusahaan) ini"" ""emang yg bapak dahuluin ketika mengelola negara ini adalah kepentingan nasional, masyarakat trutama masa depan generasi berikutnya pak?"""
ngj-6pkSsaQ,Bahas surat mak banteng donk
ngj-6pkSsaQ,"setuju bang kalau sistem disini masih perlu diperbaiki, gw pulang kuliah malah non job dah hampir 4 tahun"
ngj-6pkSsaQ,"19:32 WOY EMYU TANGGUNG JAWAB LO!!! Ni fans lo jadi jarang ngikutin bola gegara lo bapuk, masa referensi club papan tengah EPL-nya Sunderland, tua banget wkwk  "
ngj-6pkSsaQ,Itu dikapung ku yg awalnya banyak hutang dan waktu baru aja dulu ke arab Saudi jadi bangkit lagi
ngj-6pkSsaQ,"Waktu boss gw orang perancis, gw digaji 30jt,, begitu ganti dirut orang orang lokal, gaji gw ditawar, 4jt,,"
ngj-6pkSsaQ,"10:30 , ngerasa pemerintah yg sekarang buruk mungkin juga karna mereka ga ada di zaman/ga ngrasain langsung kalo yg lain juga gitu, atau mungkin karna mereka ga tau/ ga mempelajari aja apa yg terjadi di pemerintahan sebelum2nya, yg mana ini juga jadi permasalahan kalo dr sekolah cuma diberi pengetahuan kalo di tiap masa kepresidenan hanya ada hal baik, yg buruk2 jarang tuh kesebut."
ngj-6pkSsaQ,"Bang jangan salah, gaji di Indonesia buat pemain sepakbola di sini gede banget Lo, Rizki ridho aja gajinya 7M per tahun Lo, di liga 2 inggris rata2 gaji kalo ga salah Masi diangka 2,5-5 M per tahun Lo, makanya ga banyak yg mau abroad main di luar negeri, karna apa , gaji indonesia kalo buat pemain sepakbola gede banget, Asnawi pernah tu ngomong di podcast ketika dia mau pindah ke Korea, dia ngorbanin banyak hal termasuk gaji, bahkan ortunya sempat ngelarang, karna apa , di sini gajinya Uda gede bang, dia ada tanggungan rumah, mobil dll 😂"
ngj-6pkSsaQ,"Kabur kemana? Ke luar negri butuh duit😊 butuh skill, dr jaman pak sby sy pengin kabur"
ngj-6pkSsaQ,Intinya indonesia dari dulu banyak penghianat
ngj-6pkSsaQ,"Kalk mau jafi orang kaya di Luar negeri, yaitu penjual tempe,, tajir melintirrr"
ngj-6pkSsaQ,"bang bahas proyek danantara yg bikin ngaakak orang"" yg d tunjuk sama si omon"".. hahhaha piara koruptor"
ngj-6pkSsaQ,"Ah,, saya gak kebagian tiket,, 😢"
ngj-6pkSsaQ,Gas QnA
ngj-6pkSsaQ,Bahas pertamina 193T
ngj-6pkSsaQ,"Sayangnya ini semua benar. Gw kerja, sekolah dan sekarang usaha di Aussie.  Sekangen2 nya gw di Indo, terlalu frustasi kayanya untuk pulang dan bikin usaha di sana.  Ngebayangin harus ngurusin izin, ormas dan pungli nya saja udah stress. 😅"
ngj-6pkSsaQ,Setuju QnA
ngj-6pkSsaQ,Jawabannya bang panji.... Kontribusi kita selama ini buat Indonesia... Kita bayar pajak bang... Pajak.. Dan pajakkkk.... 😂
ngj-6pkSsaQ,"Pesimis dengan ""aja dulu"" nya, kayaknya nggak dalam waktu dekat Indonesia jadi seperti luar negeri yang dimaksud. Kayaknya wajar juga banyak orang merantau ke luar negeri untuk negara dengan banyak penduduk."
ngj-6pkSsaQ,"Harusnya dizaman Jokowi kemarin ada ini hastag, cuma terlanjur kacau balau sewaktu di kepemimpinan presiden sekarang (imbas rezim sebelumnya)"
ngj-6pkSsaQ,Sebenarnya kan untuk pemerintah biar sadar .biar introspeksi...bukan malah koar koar..bilang kau yang gelap lah .ga usah balik lah....coba pemerintah jelaskan kalo emang Indonesia baik baik saja..jelaskan...!!!
ngj-6pkSsaQ,Yang mau pindah negara pindah aja secepat nya Imigran yaman Anak abah Anak banteng Mahasewa Secepatnya lebih bagus
ngj-6pkSsaQ,14:24 pasti MSBREEWC😂
ngj-6pkSsaQ,Pantesan indon gak mau maju  Edi tansil dan harun masiku jg sdh kabur bertahun2 sampai skrg gak pernah balik lg
ngj-6pkSsaQ,"Teruntuk para pejabat diatas sana, tidak usah jauh2 bahas nasionalisme. Andaikan gaji kalian para pejabat murni sebatas UMR tanpa adanya tunjangan atau layanan privilese apapun, murni sebatas UMR seperti layaknya sebagian besar rakyat Indonesia.   Masih bersediakah Anda dan kalian para pejabat mengabdi untuk negara? Masih bersediakah kalian menjadi pejabat negara? Masih bersediakah kalian berlomba2 mengejar ""kursi"" pemerintahan?"
ngj-6pkSsaQ,Danantara bang
ngj-6pkSsaQ,"cebok ajah dulu  aku adalah sdm rendah yang lahir dan besar di negara yang rendah  kok dulu banyak yah yg kuliah di belanda??? katanya belanda penjajah??? beneran menjajah gak sih???  sedangkan skrng yang katanya negara merdeka, tapi untuk kuliah di negeri sendiri yang katanya sudah merdeka sangat amat susah sekali. Dan pemerintah memberi solusi dengan cara pinjol... setelah lulus ijasahnya tidak berarti, bahkan di negeri sendiri."
ngj-6pkSsaQ,Ohhh dia keren tuh nasionalis krn ngomong bhs indo terus. Duhhhh tolol lo itu mah krn dia gak bs bhs inggris 😳
ngj-6pkSsaQ,danantara........bahas bangg
ngj-6pkSsaQ,Maybe from this video myplan is clear
ngj-6pkSsaQ,5:36 Hoesein Djadjadiningrat
ngj-6pkSsaQ,"Gila! Hampir 40 min dengerin podcast ini sambil nge report comment judol, blom kelar lho!! Entah mungkin masih banyak di bawah, tapi saya udahan, orang podcast nya udah selesai. Kayak gini lho, sebenernya yg bikin putus asa ama Indonesia itu, ga cuma ""pemerentahnya"" , tapi orang2nya juga! Bayangin, subscribe konten berbayar, hanya untuk spamming judol!  Bang panji, ironis bgt, saya kira konten cerdas isinya komen cerdas, ga tahunya spam judol banyak banget!"
ngj-6pkSsaQ,Yg kulakukan adalah tidak memilih penjahat perang
ngj-6pkSsaQ,"Semangat ya bang.. Gw dengerin semua pendapat-lu, dan sama sama ikut sedih.  Mau bingung juga percuma si, tapi masa.. Masa... Video² seperti ini gk pernah masuk kedalam kuping pemerintahan kita 😢"
ngj-6pkSsaQ,Kok diributin!! Kan yg jd contoh presiden bowo sendiri!!! Kabur ke Jordania!! Sampe mesti dipulangin Bu Mega....
ngj-6pkSsaQ,"Gue bayar pajak tapi lihat pemerintahan kayak gini, gak ikhlas gue duit gue buat pemerintahan ancur kayak gini, guoblog"
