Video_ID,Teks_Komentar,sentiment
ngj-6pkSsaQ,Singapore memang paspor terkuat di dunia. bukan salah satu. ngalahin US,Netral
ngj-6pkSsaQ,"""pemerintah berantakan mah, yaelaah, udah dari dulu kali"" gua ngerasa pendapat lu udah mulai gak cocok nih, pemerintah berantakan bukan suatu hal yang harus dimaklumi dan diterima sebagai sesuatu yang awalnya salah menjadi benar, cuma karena berantakannya pemerintah ini udah dari kapan taun bukan berarti lu harus memaklumi sebagai sesuatu yang kedengarannya ""yaudah sii biasa aja"". nji, udah terlalu banyak artis yang ngejilat pantat rezim cuma buat cari duit, elu gamau kan dicap salah satunya. gua dan kita semua tau lu ga selucu itu, kita dari dulu ampe video ini dirilis juga sebenernya ga ngarepin lucunya, kita ngarepin kritikan elu yang ga bias, yang bukan cuma gara-gara lu pendukung dia sebelumnya, jadinya lu gamau kritik dia sekeras kritikan lu sebelum presidennya dia. atau lu cuma malu buat ngakui pilihan lu salah, dan berusaha ngebela berharap orang bakal berpikir pilihan lo gasalah-salah banget. plis la, fair-fair aja jangan kek bocah yang takut dimarah kalo jujur",Negatif
ngj-6pkSsaQ,"betul bang, mending ngomong inggris ketika beropini, biar buzzer tolol pada ngga ngerti",Positif
ngj-6pkSsaQ,Klo mas pandji ke Amerika kabur aja dlu juga gak nih 😂,Netral
ngj-6pkSsaQ,"Yang lebih sedih, kenalan saya dosen gaji nya UMR Sekarang dia ragu dia bakal bisa nguliahin anak2nya padahal dia sendiri ngajar anak orang lain",Positif
ngj-6pkSsaQ,SETUJUUU BANGG,Positif
ngj-6pkSsaQ,kabur to the moon,Positif
ngj-6pkSsaQ,Lebih setuju TERBANG banggggg 🙏🙏🙏,Positif
ngj-6pkSsaQ,"Bagi yang berkompeten kabur aja dlu. Biarin orang orang tolol menetap di indo , percuma ngomong sama batu yang merasa emas😂😂😂. Nanti kalo dah punah orang orang tolol di indo baru balik dan membangun lebih bagus",Positif
ngj-6pkSsaQ,Harusnya dulu negara kita serahin aja ke Jepang atau Belanda ya...malah sekarang dijajah bangsa sendiri 😂,Positif
ngj-6pkSsaQ,Kabur dulu kalo pak anis udah jadi presiden kita balik. Kita rayakan.,Positif
ngj-6pkSsaQ,"kalau kaburnya ke Jordania, mungkin pulang2 bisa jadi presiden (bo'ongan)😀😛, kan ada contohnya...",Positif
ngj-6pkSsaQ,Anggaran untuk kami difabel tak kami rasakan manfaatnya. Hanya pemanis aja supaya dianggap negara Inklusif.,Positif
ngj-6pkSsaQ,Kami difabel pingin kabur karena keberpihakan bagi kami difabel di Indonesia masih charity/belas kasihan. Dimana wujud Pancasila? Sebuah perenungan.,Positif
ngj-6pkSsaQ,"banyak orang yang kabur dulu karena di indonesia cari duit susah, ada juga orang yang cari duit di dalam negri habisin di luar kalau dah habis balik ke indonesia cari duit lagi habisin lagi di luar negri",Netral
ngj-6pkSsaQ,yang rugi ya negara indonesia  tenaga ahli pada lari  terus ntar ngebujuk nya gimana? pidato nasionalis? WKWKWKWKW,Positif
ngj-6pkSsaQ,"Gue udh kabur dari taun lalu, bang, sblum presiden kmaren rampung masa jabatannya. Ketika gue sadar ternyata... tinggi badan lbh penting daripada tinggi pendidikan. 22 taun gue sekolah kalah sama 22cm",Positif
ngj-6pkSsaQ,jangankan lulusan luar negeri. banyak lulusan dalam negeri yg hebat2 jatohnya overqualified di kantor. karena emang lapangan kerja untuk yg butuh kualifikasi tinggi gak banyak...malah banyak phk sekarang 😢,Netral
ngj-6pkSsaQ,"Beneran emang soal passport. Gw udah 10 tahun menetap di Eropa, EU resident permit punya. Tapi kalo urusan kerja ato business trip katakanlah ke UK ato USA. Ribet, apply visa dulu. Nunggu dulu. Eeh jangankan ke 2 negara itu, ke UAE aja musti apply visa 😂  Jadinya missing opportunity 😢  Beneran juga soal kualifikasi orang kita di dunia luar. 10 tahun lalu gw megang posisi outlet Chef di resort *5 di Bali, hotel chain international. Kerjaan pertama gw pas pindah ke eropa, cuci piring.  Sekarang gw kelola satu-satunya restoran Indonesia di negera ini. Btw undang gw podcast Bang Pandji, pengen berbagai perspektif gw di bidang pariwisata  Indonesia di mata dunia 😊",Netral
ngj-6pkSsaQ,"di negara sendiri keadilan gak dijamin, korupsi dimana-mana, pejabat seenaknya, pendidikan kurang berkualitas dan gak di prioritaskan, pekerjaan susah. dikit dikit pungutan,  TERUS pas pengen mendapatkan penghidupan yang layak di luar negeri malah dibilang gak nasionalis. KAN G0BL0i<  YA!",Positif
ngj-6pkSsaQ,"ada 2 prespektif tentang kabur aja dulu. pertama kek yg dibilang bang panji ""kabur aja dulu, nanti balik lagi"". yg ke 2 kabur aja dulu it means kalo lu gatau diluar negri bakal ngapain, gapapa yg penting kabur aja dulu. nanti lu bakal mudah ketemu jalannya waktu disana",Positif
ngj-6pkSsaQ,"maaf ya .. SEBAIKNYA mulut dan tindakan HARUS SAMA … justru mas panji BUKTI kabur aja dulu ITU GAGAL … di teruskan new york nya, apapun alasan TERKADANG ORANG LUPA .. mulut DI BANDING Kualitas Dirinya",Negatif
ngj-6pkSsaQ,"3:15 pemerintah kaya anti banget sama minta maaf, se batu itu kah hati nya",Netral
ngj-6pkSsaQ,Sudah 2 kenalan saya yg Anak  mereka dapat beasiswa di Singapura.  Kemudian dia ditawarin kerja disana. Gaji dan fasilitas nya bagus. Saat saya tanya apakah dia akan balik ke Indonesia?  Dia bilang TIDAK. dia berharap untuk bisa jadi warga Singapura.  Sudah,Positif
ngj-6pkSsaQ,"Beberapa faktor yang menyebabkan paspor Indonesia lemah dibandingkan dengan paspor negara Singapura, Jepang, dan lainnya adalah:  - *Jumlah kebebasan visa*: Semakin banyak kebebasan visa yang dimiliki oleh sebuah negara, maka semakin kuat paspornya. Indonesia masih memiliki jumlah kebebasan visa yang relatif sedikit dibandingkan dengan negara-negara lain di Asia Tenggara.¹ - *Persepsi internasional*: Persepsi internasional terhadap warga negara Indonesia juga mempengaruhi kekuatan paspor. Faktor-faktor seperti Human Development Index (HDI) dan tingkat keamanan juga berperan dalam membentuk persepsi internasional. - *Tingkat perekonomian*: Negara-negara dengan perekonomian yang kuat cenderung memiliki paspor yang lebih kuat. Indonesia masih memiliki tingkat perekonomian yang relatif rendah dibandingkan dengan negara-negara lain di Asia Tenggara. - *Tingkat keamanan*: Negara-negara dengan tingkat keamanan yang tinggi cenderung memiliki paspor yang lebih kuat. Indonesia masih memiliki tingkat keamanan yang relatif rendah dibandingkan dengan negara-negara lain di Asia Tenggara.  Dengan demikian, paspor Indonesia masih memiliki beberapa kelemahan yang perlu diperbaiki untuk meningkatkan kekuatannya.",Netral
ngj-6pkSsaQ,From xxx to makkah apa termasuk kabur aja dulu bang?,Netral
ngj-6pkSsaQ,"Kabur aja dulu itu hastag nya buzzer wkwkwkwk kabur aja dulu, lah lu enak punya akses, emang lu TKI. Lah gua? Naik pesawat aja ga pernah..  Gw bisa bilang bgini karna gw tau negara ini isinya bukan cuma gua. Ada org Malaysia, ada org Amerika, yg kalo ngetik komen, ga ketauan logatnya.  Ambil contoh partai yg kalah pilpres, yg menang pilpres dia ada dipemerintahan. Lah yg kalah pilpres ngapain coba? Diem aja jadi anak penurut gtu? Wkwkwkkwkwkwk",Positif
ngj-6pkSsaQ,"Jadi pertanyaan... Kenapa Pasport Indonesia itu Lemah, misalnya dibanding Pasport Singapore?",Netral
ngj-6pkSsaQ,"YG GUA SUKA DARI BANG PANDJI ITU DIA EMANG GAK PILIH PRAGIB, TAPI DIA ITU SANGAT OBJEKTIF DALAM MENILAI PEMERINTAHAN.  DIA KRITIK BUKAN KARENA BENCI, DIA KRITIK KARENA EMANG GAK BENER AJA. BUKAN KYK ORG2 TWITTER, MEREKA INI BUKAN KRITIK LAGI TAPI MEMBENCINYA SAMPE KEK AKAR2NYA WKWKWK.  SAMPE VOTERS-NYA 02 JUGA DISERANG ABIS2, ARTIS2 YG MENDUKUNG 02 JUGA MEREKA SURUH BOIKOT HAHAHAHA. IDIET",Netral
ngj-6pkSsaQ,"Relate banget bang Pandji, di kita sendiri aja, saya yg sudah puluhan tahun kerja di kota besar, begitu dpt kerja ke daerah seperti sekarang, kebingungan, karena ga ada sistem, mau buat sistem, sulit, sdmnya kurang",Netral
ngj-6pkSsaQ,"gak usah jauh jauh , yang ngomong kan udah kaburajadulu duluan",Positif
ngj-6pkSsaQ,"yg tidak nasionalis adalah orang2 dan lembaga2 yg MEMBUAT warga2 Indonesia menjadi KABUR AJA DULU, bahkan sy bilang mrk adalah IBLIS !!!",Positif
ngj-6pkSsaQ,"Sbnrnya Fenomena ini ngeri bang Hastag kabur aja dlu klo difahami sma org2 yg FOMO jdi kacau,nnti ada agent2 ilegal yg iming2i keluar negri nurut aja eh malah diculik djadiin admin judi online,fenomena ini berlangsung massive trutama di media Facebook",Negatif
ngj-6pkSsaQ,Gak setuju bang Biar beda aja 🤣,Negatif
ngj-6pkSsaQ,setuju sama panji,Positif
ngj-6pkSsaQ,setujuu bangg!! cant waitt in Surabayaa,Positif
ngj-6pkSsaQ,ekonomi beneran susah? kok temen gua lancar aja yak,Negatif
ngj-6pkSsaQ,"Mau nanya dong, kali aja ada yg bisa ngasih saran atau apa lah terserah. Mending nunggu DD mensrea rilis (kalo ada) atau nonton via streaming? Soalnya rumah gw jauh kemana"" dari lokasi stage nya🙏  Buat yg bilang ""mending dua-duanya"" gw sumpahin tiket lu kebakar jadi ga bisa nonton lu",Netral
ngj-6pkSsaQ,"Loe aja sdh kabur duluan Bang Pandji... sy tahu alasan loe, yaitu utk masa depan anak loe yg lbh baik. Sy jg lakukan hal yg sama... 😅😅😅",Positif
ngj-6pkSsaQ,"Klo menurut gua salah satu hasil sukses dari kabur aja dulu ada di sepak bola. Sekarang banyak ""produk asing"" yang berhasil mengangkat kualitas sepak bola kita sampai sejauh ini. Dan kita semua tau nasionalisme mereka seperti apa walau bukan lahir di negara kita tercinta ini. Semoga semakin banyak produk2 unggulan ini di bidang lain juga sehingga mengangkat negara ini menjadi lebih baik.",Positif
ngj-6pkSsaQ,"Indonesia itu negara Anomali, luu mau sepinter apapun teori2 yg luu pelajari gk akan berlaku di Indonesia. Liat aja disaat negara2 lain memasukan hutang BUMN sebagai hutang negara di Indonesia hal itu tidak dimasukan sehingga hutangnya terlihat lebih sedikit yg berkisar 8.500T yg padahal menurut para ahli ekonomo hutang Indonesia sudah mencapai sekitar 20.000T.🤦🏻  Yg begini udah terlalu banyak untuk disebutin 1-1 menkeu kita aja yg dulu diperhitungkan di bank dunia sekarang malah terlihat b*d*h ketika menjabat sebagai menkeu🤦🏻",Positif
ngj-6pkSsaQ,Ingat Prabowo aja pernah kabur ke Yordania pulang bikin partai 😂...,Positif
ngj-6pkSsaQ,setuju ada tanya jawab untuk interaksi dengan audiens,Netral
ngj-6pkSsaQ,"Bang lu stop deh jelasin kaburajadlu in football term😂 soalnya di sepakbola konteksnya jadi beda 🙏🏼😅  Marselino ferdinan main di oxford div championship inggris. Apakah dia mau pulang ke indo klo ada gaji yg lebih gede? Keknya gak mau sih karna sekarang pun klo dia balik ke liga1, duitnya pasti lebih gede. Belum lagi iklanya banyak.. Tapi nyatanya dia milih struggle di inggris dgn gaji pas pas an😅",Negatif
ngj-6pkSsaQ,"ga disalahin kalo belom mau balik, lah negara ga bisa jamin keamanan ekonomi mereka,  udah bener kabur dulu ntar kalo negara udah sehat baru balik.",Positif
ngj-6pkSsaQ,Sipanji KAbur ke Amerika gak lama udah balik aja  ke indo . Kehabisan duit ya di Amerika 😆🤣,Negatif
ngj-6pkSsaQ,pemerintah buruk,Positif
ngj-6pkSsaQ,"hmm, imho ya, buat guaa better konten sila itu set nya di teras rumah ny bang.. trs openingnya ga jualan dulu, bahkan akan lbh nice kalo video jualan itu cut yg disisipin di akhir video, jadi saat lu ngomongin tentang sila, jiwa dan raga lu itu pure ngomongin topiknya dan jika ada selipan pun yg oot, itu tetap bisa relate dgn suasana hati/emosi viewers lu bang.. contohnya waktu lu cerita ttg makan gratis, itu bener2 buka pikiran bang, sudut pandang yg lu sajikan itu straight dan on point, it was fabulous. tapi video lu yg  ini, gua liatnya sih lu lagi dagang, pake gimik politik, and im not into this one because for me this is not sila. no hurt feeling btw, gua cuma viewer gratisan bang, ga tau isi konten yg berbayar spt apa krn ga mampu buat membership.. kalo ga berkenan dgn komen ini bole diignore/didelete. tengkyu tengkyu good luck",Netral
ngj-6pkSsaQ,"99% Pengikut kabur aja dulu dari kota besar yang seumur hidupnya gak pernah MERANTAU. Wkwkw, begitu sentralistiknya ekonomi kita, sampai mereka ga punya visi daerah lain juga ada peluang. Dari dulu Merantau itu konsepnya super sama gak ada bedanya. Makanya kalau mikir sedikit kabur aja bisa banget kok dari kota ke daerah lain. dari yang katanya sdm maju ke daerah yang sdm rendah, masa gak sukses?? Yang pasti Merantau itu baik banget, asal jangan dalam tempurung, Luar negeri mulu pemikirannya.",Negatif
ngj-6pkSsaQ,"saya aja kalo ada kesempatan ke eropa, brgkt saya...  indonesia saya cinta tp dg sistemnya nggk",Positif
ngj-6pkSsaQ,Panji yg udah kabur ke new york gmn nih? 😁,Netral
ngj-6pkSsaQ,"satu contoh aja, pak habibie yg dulunya presiden aja hidup di luar negeri saking kecewanya",Positif
ngj-6pkSsaQ,"Kalau denger kata"" mas Pandji personally itu kaya ungkapan hati yang sulit keluar dari mulut. 👍trims mas",Netral
ngj-6pkSsaQ,Iya aku jd tkw 15 thn diarab pas pulang  ' mau kerja lagi jadi prt jomplang banget gajinya   di LN part-time bisa dpt 10 jt di Indonesia  cuma buat mkn aja😢😢 itu juga tidak mencukupi,Positif
ngj-6pkSsaQ,"Gak kuliah, underqualified. Kuliah, job market penuh. Kuliah luar negeri/S2, overqualified dan gk ada yang mau/bisa bayar… ya itulah reality nya",Positif
ngj-6pkSsaQ,"Setuju bang, biar sedikit interaktif",Positif
ngj-6pkSsaQ,di sini pramugari aja korupsi uang taxi bang  wkwkwk,Positif
ngj-6pkSsaQ,"Gue awalnya ketawa, sekarang gue ketawain diri sendiri, kenapa gue WNI 😂😂😂",Positif
ngj-6pkSsaQ,Setuju bang. Tp kayak bang radit aja bang bacain pertanyaan2 penonton gitu,Positif
ngj-6pkSsaQ,Mas pandji sendiri kan kabur juga ke new york... Hehehe,Positif
ngj-6pkSsaQ,"gw semakin hari semakin males lihat dan denger berita , bikin hati nangis menjerit rasanya.....",Positif
ngj-6pkSsaQ,"Saya asli bandung, abis lulus kuliah thn 92 langsung masuk pertamina. Banyak orang bilang enak ya jadi orang pertamina, tapi setelah 15 tahun, enough is enough!  Cape sama lingkungan yg sangat birokratis, penuh intrik politik dan koruptif. Akhirnya kabur ke Ausie, Alhamdulillah sudah ganti passport dari lambang garuda ke kangguru. Penghasilan ngga lebih tinggi dari pertamina, tapi hidup tenang, high quality of life dan good work balance. Anak2 pendidikan terjamin dan saya bisa banyak waktu buat mereka....Alhamdulillah wa syukurillah. Dibilang tdk nasionalis juga nggak apa2 deh..",Positif
ngj-6pkSsaQ,"Buat apa nasionalis kalo perut lapar, ekonomi sulit. Persetan ama negeri ini, hiduplah dgn caramu!",Positif
ngj-6pkSsaQ,Prabowo juga kabur aja dulu ke Yordania  Chuaaakss,Positif
ngj-6pkSsaQ,"Sejatinya wni yang tinggal di luar negri, selain mencari rezeki yang lebih layak, juga pasti ingin mengharumkan nama Indonesia, gak mungkin sih kalau kata gua gak ada kepengenan seperti itu, cuman ya dengan sesuai kapasitas masing-masing.",Netral
ngj-6pkSsaQ,"keadilan sosial bagi seluruh rakyat indonesia is like a myth mas, sila ke 5 adanya di singapura wkwk",Positif
ngj-6pkSsaQ,"Kayaknya bukan masalah ada yang mendiskreditkan prabowo-gibran, tapi lebih ke akumulasi kekecewaan sama pemerintah selama (mungkin) lebih dari lima-sepuluh tahun. Still, emang gak bisa dipungkiri bakal ada yang diuntungkan/ingin ngeganggu pemerintahan dari prabowo-gibran",Netral
ngj-6pkSsaQ,kek sodara wa. dapet beasiswa keluar negeri dr pemerintah. bener2 sampe beres kuliah. dah gitu disuruh pulang dan dianggurin hampir 1 tahun. sampe akhirnya tanya sama mantan atasannya yg diluar negeri dan di ajak kerja lagi di sana. akhir cerita dia ngutang ke bbrp orang untuk membayar biaya beasiswanya agar bisa bebas kerja diluar. ga sampe 2 tahun beres itu utang ke orang2. dan hidupnya sudah lumayan skrg. biarlah mereka keluar untuk mencari nafkah disana toh secara devisanya pun balik ke indonesia. yg bikin masalah di kita itu. untuk kerjaan2 sederhana aja syaratnya terlalu tinggi. karena apa? karena untuk lulus dr univ di sini itu terlalu gampang. hampir semua univ disini mementingkan kecepatan lulus dari univ dibandingkan kompetennya lulusan. dah gitu pemerintah memberi beasiswa dengan syarat balik ke indonesia. tapi tidak menyiapkan pekerjaan - pekerjaan apa yg harus dilakukan setelah lulus. masak habis selesai kuliah disuruh pulang tapi dianggurkan begitu saja tanpa ada penghasilan hampir 1 tahun. 1 lagi kalo ini temen. dia sudah diundang balik ke indo untuk kerja di bumn. eh begitu pulang ternyata slotnya sudah terisi oleh orang lain. yg usut punya usut ternyata salah satu keluarga dr manajernya.,Netral
ngj-6pkSsaQ,Pak Prabowo kabur juga dulu😅😅😅,Positif
ngj-6pkSsaQ,"Kenapa mesti pakai kata ""dulu"" ya? Kesannya kaburnya ga niat bgt gitu, kaya mau balik lagi. Ga semua yg pergi keluar pasti berhasil dan hidupnya jd lebih baik.. Kalo bilang mau kabur tuh jadinya beban bgt dan bakal malu nanti kalo balik lagi ke Indonesia dan dalam keaadan tidak sukses.. Kita harus belajar dari pengalaman bang Panji di New York",Negatif
ngj-6pkSsaQ,KABUR AJA DULU karena INDONESIA GELAP,Positif
ngj-6pkSsaQ,Bang pandji.. Pertamina dikorupsi lagi.. Beritanya muncul tadi pagi. Siapa tau bang pandji mau bahas..  Kita sebagai rakyat cuma menunggu pemerintah segera luluskan UU tipikor,Netral
ngj-6pkSsaQ,Konoha crisis social distortion !!,Positif
ngj-6pkSsaQ,"Indonesia kalau masyarakat miskin nya bisa healing menikmati fasilitas negara seperti MRT , jembatan layang , museum dll  ,10 tahun sekali saja artinya kiamat sudah terjadi .",Netral
ngj-6pkSsaQ,Kabur aja dulu untuk cari kerja di luar negeri itu bagus untuk merubah nasib,Positif
ngj-6pkSsaQ,KABUR AJA DULU LEBIH KE GA USAH BINGUNG HIDUP DI LUAR NEGARA INDONESIA YG PENTING KABUR AJA DULU ... ITU SIH BAGI GW,Positif
ngj-6pkSsaQ,"Sama kayak saya yang udah lama ngerantau ke jakarta dari salatiga, udah ngerasain gimana luasnya peluang kerja di jakarta, salary yang lebih bagus, fasum lebih memadai, trus pas pengen balik lagi kerja di salatiga mikirin UMR nya ga ada setengahnya jakarta, fasum yang sangat apa adanya, tentu saya milih mending bertahan di jakarta. Itu baru perbandingan salatiga jakarta, masih satu negara, gimana yang udah beda negara.",Netral
ngj-6pkSsaQ,"program bayangan pak presiden agar merasakan kabur aja dulu seperti beliau dan berhasil di posisi sekarang ini, gerrr",Positif
ngj-6pkSsaQ,"Jangankan levels atas mas Panji, level TKW sj mereka ibu2 lebih betah diLN drpd di tanah ibu pertiwi. Sama2 ngosek WC,sama2 cuci baju,gosok baju, masak dll dll  gaji diLN puluhan juta (minim 7jt)  Kalo diDN gaji mentok 3 atw 5jt.  Dgn gaji besar ibu2 bs sejahterakan klrg, sandang pangan tercukupi. Papan (bangun rumah ) impian. sekolahin anak sampe sarjana,  dll dll Memang perih dan gelap hari2 dilewati tnpa kumpul keluarga. Tapi demi sebuah harapan smg masa depan anak2 lebih cerah dpr ibunya.",Positif
ngj-6pkSsaQ,"pemerintah memantau perkembangannya para warga nya diluar.terbukti profesor stela karir bagus di panggil pulang untuk terlibat revisi pendidikan,atau bikin mereka mau kalau pensiun di Indonesia. para pensiun taruh ikn seperti florida rata2 tinggal di sana pensiunan orang yang merantau.",Netral
ngj-6pkSsaQ,"Gue inget kata-kata dari Prof Bagus Muljadi. Beliau bilang kalau harusnya nasionalisme itu ditunjukan ke luar bukan dipaksakan ke dalam.  Nasionalisme itu ditunjukan dari tindakan kita kepada orang luar atau saat di wilayah negara lain. Bukan memaksakannya ke dalam negeri, memaksa orang beli produk lokal, memaksa pakai bahasa indonesia dan sebagainya.",Netral
ngj-6pkSsaQ,"Apakah masih disebut""kabur"" jika diumumkan 🤔",Netral
ngj-6pkSsaQ,"pernah kenal sama pak awal uzhara, sutradara dan 'eksil' 65 yg puluhan tahun tidak bisa pulang ke indonesia karena dianggap PKI, beliau pergi ke uni sovyet tahun 50an bareng sjumandjaja dan baru bisa pulang tahun 2012. nyamain sama gen z kelas menengah yg mau kabur ke luar negeri sama nasib2 eksil 65 mah gak elok sih, orang2 seperti pak awal itu gak kabur aja dulu, mereka diusur, diburu, diancam dibunuh kalo pulang.  terserah lah yah orang2 kaya dan kelas menengah berprivilage ini mau kabur kemanapun, tp ya sadar privialage aja, berapa gelintir orang yg bener2 bisa kabur keluar negeri sementara sisanya terpaksa mendekap seumur hidup di negara sialan ini. gausah gegayaan seolah2 klean eksil politik 65/98  kalo lo beneran bisa kabur keluar negeri dengan keadaan yg 'penuh privilage', dalam arti dapet kerjaan bagus , pergi ke negara yg bagus, dah punya penghidupan yg bagus, alih2 jadi buruh migran yg disiksa di taiwan atau uni emirat. besar kemungkinan bapak lo yg kaya jg yg bikin keadaan indonesia jd seburuk ini begini wkw  gw paham sih kenapa banyak orang yg nyinyirin hastag tsb, bukan karena embel2 gak nasionalis ato apa yah, tp lebih ke kesel aja, tipikal orang2 kaya yg mau kabur sendirian setelah bikin semuanya hancur.  kelas menengah mau kaburajadulu ke luar negeri, orang kaya mau kaburajadulu ke mars, padahal yg ngerusakin dunia kalian kalian jg.",Negatif
ngj-6pkSsaQ,Dulu kebanyakan yg kabur adl WN keturunan. Tp sekarang semua WN yang berpikir jernih.,Positif
ngj-6pkSsaQ,setujuuuuuuuuuuuuuuuuuuuuuuuuuuu,Positif
ngj-6pkSsaQ,"kalau mau punya penduduk gak mau kabur dan bisa nasionalis, sebisa mungkin kalian-kalian yg menjadi PEMBANTU PRESIDEN untuk lebih bertanggung jawab dan tidak mengedapankan kepentingan kalian sendiri, kenyataan disini adalah kepentingan di INDONESIA ini yg selalu didahulukan itu kalian-kalian lah para PEJABAT tanpa kami tahu yg sebagai ATASAN kalian untuk melihat TANGGUNG JAWAB kalian dalam mengemban JABATAN kalian itu dan KEBIJAKAN-KEBIJAKAN yg suka gonta ganti tanpa kejelasan akan TUJUANnya,",Negatif
ngj-6pkSsaQ,"""Kabur Aja Dulu "" = lari dari kenyataan😂",Negatif
ngj-6pkSsaQ,next - pindah aja dulu 😂😂😂,Positif
ngj-6pkSsaQ,"Jujur bang, menurut aku orang luar AS/EROPA itu sangat menghargai EFFORT kita dalam bekerja, aku sebagai freelance desain grafis sangat merasakan hal itu, aku ada client orang luar yang dia itu salah satu karyawan di perusahaan, dan ngehire aku untuk kerjasama di bidang desain, aku sering disuruh untuk membuat desain yang menurut aku ""SANGAT SIMPEL"" tapi dia ngasih briefnya itu panjang, jelas, dan sangat effort banget lah dan dia berani BAYAR MAHAL untuk hal yang menurut aku ""SANGAT SIMPEL"" tersebut, dan ketika pekerjaannya selesai itu dia sangat berterima kasih dan muji-muji gitu lah intinya, padahal sekali lagi menurut aku desainnya sangat simpel tapi dia sangat menghargai effort kita dalam bekerja. Alhamdulillah.",Positif
ngj-6pkSsaQ,"Ayah, Ibu, kenapa aku terlahir sebagai WNI?",Positif
ngj-6pkSsaQ,"seorang yang dlabeli bocah2 ""kosong"" aja komplain sama apa yang mereka bayarkan yaitu pajak mereka sndiri protes sama hal yang terjadi di indonesia",Positif
ngj-6pkSsaQ,memang setiap zaman pasti ada minusnya pemerintah kita. tapi kalo sampai bilang pemerintah sekarang lebih baik dari sebelumnya. hmm..,Netral
ngj-6pkSsaQ,"Jangan Hiraukan ""kabur aja dulu"" Itu hanya isu/teori konspirasi pemerintah ""stay here, keep strong""",Negatif
ngj-6pkSsaQ,"1:00 Setuju bang, biar malemnya bisa tidur lebih nyenyak...",Positif
ngj-6pkSsaQ,"Pengen kabur itu sejak rezim gorong2 berkuasa 10th,ditambah malah berkelanjutan skrg,ya gmn gak makin semangat kaburnya 😂",Positif
ngj-6pkSsaQ,"Salah satu Improvement yang perlu dilakukan => Kebanyakan Partai Politik di Indonesia, sehingga menyebabkan banyak kepentingan, banyak keputusan yang tidak untuk kemajuan sistem, banyak titipan, banyak korupsi, banyak jatah2 tertentu, banyak nopotisme, banyak pejabat yang Unqualified yg duduk di pemerintahan baik pusat / daerah, banyak...dll.",Netral
ngj-6pkSsaQ,Alasan terbesar kenapa ada hastag KaburAjaDulu adalah KETIDAK BECUSAN PEMERINTAH DALAM MEMBUAT KEBIJAKAN dan org2 yang udh menduduki posisi pemerintahan cenderung defensif g menerima kritikan karena mereka hidup udh enak g mikirin nasib rakyat kecil,Positif
ngj-6pkSsaQ,"Setuju banget, kebanyakan peristiwa diberita dulu udh bnyak cuma krn era sosmed jadi terang menderang kena lampu sorot 1000 watt🙄",Netral
ngj-6pkSsaQ,"gausah jauh2 bang, nanya yg dsekitar kita aja  mungkin bbrpa dr kita prnh punya temen/kenalan yg prnh krja dijepang, tanya aja mnding mana dengan indo jlas psti dia bilang disono kmna2  dan yg udh pulang dr jepang kebanyakan brangkat lg ksono",Positif
ngj-6pkSsaQ,"Dikritik dibilang ndasmu, warganya keluar negeri malah diusir, anak kecil bicara jujur ditakut2i jin botak, orang2 bermasalah disuruh ngurus 14rb trilyun tanpa pengawasan kpk, ayo rakyat indo smpe kapan pasrah ?",Positif
ngj-6pkSsaQ,"Perbedaan SDM luar negeri khususnya AS dan Eropa itu sangat erat hubungannya dengan sejarah mereka sendiri. Kita tahu bahwa Eropa itu dari abad ke-8 s/d ke-20 M banyak sekali perang, revolusi, kelaparan, dan wabah terjadi silih berganti. Masyarakat Eropa dan AS itu sudah melewati seleksi alam yang ketat. Sehingga melahirkan tipikal masyarakat yang memiliki mental kritis dan maju. Karena leluhur mereka yang membayar itu semua melalui perang dan revolusi. Jangan bandingkan dengan leluhur bangsa kita, ketika VOC datang ke negara ini. Raja-raja dan bupati kita sendiri yang membiarkan dan memberi izin mendirikan benteng. Bahkan konon katanya Bupati dan Raja kita sendirilah yang menindas bangsanya sendiri demi uang dan kekuasaan dari penjajah.",Netral
ngj-6pkSsaQ,"Emang susah banget hidup di negara yang pejabatnya lebih mikirin jabatan doang, kerjanya kureng.  Lebih spesifik untuk Pak Presiden,  ""Pak Prabowo, Kerja Aja Dulu, baru mikirin pilpres 2029, baru seratus hari mikirin nyapres"".",Positif
ngj-6pkSsaQ,"Kayaknya kabur dulu jaman dulu memang benar2 kabur, tapi sekarang ‘kabur aja dulu’ lebih ke lowongan pekerjaan yg minim juga persyaratan yg njlimet",Netral
ngj-6pkSsaQ,"Terlepas dari pandangan miring soal WNI yg kerja sebagai admin judol di Kamboja, gw lebih respect utk mereka dibanding pengangguran dikampung yg cuma bisa ngeluh karna gak ada usaha buat bekerja, ataupun pandangan lain dari mereka yg kerja disana karna gak ada harapan hidup yg layak serta mengharapkan ketersediaan lapangan kerja di negri ini",Positif
ngj-6pkSsaQ,berak aja dulu sebelum kabur aja dulu,Netral
ngj-6pkSsaQ,Kabur saja jika dlm nkri cuma buat rusuh .. Nkri butuh pejuang2 bukan pencundang... Anak2 gaza rela dibom nuklir As daripada kabur dari gaza... Memalukan,Negatif
ngj-6pkSsaQ,Ga setuju gua ama program bergizi gratis cmn buang buang anggaran dan ga tepat sasaran,Negatif
ngj-6pkSsaQ,Kalo mau pindah pindah aja gpp. Pilihan hidup org kita gk bisa paksa ttp di indo,Netral
