Video_ID,Teks_Komentar,text_normalized_temp
ngj-6pkSsaQ,"anak saya, saya paksa jadi WNA karena medis.... 1. Keterbatasan alat medis disini 2. saat MRI dicover BPJS, tapi antrian via BPJS 3-5 bulan (suap 250rb bisa jadi 1 bulan) 3. keraguan saya dengan tenaga medis / SOP sering kali tidak sesuai  di eu, ""PERAWATAN GIGI"" agar ""SEHAT"" itu pun dicover ansuransi... bukan sakit gigi dulu, baru di cover BPJS","anak saya, saya paksa jadi wna karena medis.... 1. keterbatasan alat medis disini 2. saat mri dicover bpjs, tapi antrian via bpjs 3-5 bulan (suap 250rb bisa jadi 1 bulan) 3. keraguan saya dengan tenaga medis / sop sering kali tidak sesuai di eu, ""perawatan gigi"" agar ""sehat"" itu pun dicover ansuransi... bukan sakit gigi dulu, baru di cover bpjs"
ngj-6pkSsaQ,"Pekerja migran Indonesia atau tenaga kerja Indonesia (TKI) menghasilkan devisa sekitar Rp 227 triliun per tahun, kata Menteri Pelindungan Pekerja Migran Indonesia (P2MI) Abdul Kadir Karding. ""Kedua terbesar setelah minyak dan gas, salah satunya adalah pekerja migran. Sebenarnya kalau ini dikelola secara baik itu akan menjadi pemecah masalah pengangguran.","pekerja migran indonesia atau tenaga kerja indonesia (tki) menghasilkan devisa sekitar rp 227 triliun per tahun, kata menteri pelindungan pekerja migran indonesia (p2mi) abdul kadir karding. ""kedua terbesar setelah minyak dan gas, salah satunya adalah pekerja migran. sebenarnya kalau ini dikelola secara baik itu akan menjadi pemecah masalah pengangguran."
ngj-6pkSsaQ,yang rugi ya negara indonesia  tenaga ahli pada lari  terus ntar ngebujuk nya gimana? pidato nasionalis? WKWKWKWKW,yang rugi ya negara indonesia tenaga ahli pada lari terus nanti ngebujuk nya gimana? pidato nasionalis? wkwkwkwkw
ngj-6pkSsaQ,"Gue udh kabur dari taun lalu, bang, sblum presiden kmaren rampung masa jabatannya. Ketika gue sadar ternyata... tinggi badan lbh penting daripada tinggi pendidikan. 22 taun gue sekolah kalah sama 22cm","saya sudah kabur dari tahun lalu, bang, sblum presiden kmaren rampung masa jabatannya. ketika saya sadar ternyata... tinggi badan lebih penting daripada tinggi pendidikan. 22 tahun saya sekolah kalah sama 22cm"
ngj-6pkSsaQ,"bang, saya juga lagi sekolah transport engineering di luar indonesia, dan dalem hati pengen balik kok, cuma liat kesempatan kerja di indonesia kebatas di jakarta dan itupun ga banyak sektor yang masuk soalnya lebih ke arah perencanaan transportasi spesialisasinya.  makasih bang nyuarain keresahan pribadi juga","bang, saya juga lagi sekolah transport engineering di luar indonesia, dan dalam hati pengen balik kok, cuma lihat kesempatan kerja di indonesia kebatas di jakarta dan itupun tidak banyak sektor yang masuk soalnya lebih ke arah perencanaan transportasi spesialisasinya. makasih bang nyuarain keresahan pribadi juga"
ngj-6pkSsaQ,"Pelawak pinter², politisi....","pelawak pinter², politisi...."
ngj-6pkSsaQ,jangankan lulusan luar negeri. banyak lulusan dalam negeri yg hebat2 jatohnya overqualified di kantor. karena emang lapangan kerja untuk yg butuh kualifikasi tinggi gak banyak...malah banyak phk sekarang 😢,jangankan lulusan luar negeri. banyak lulusan dalam negeri yang hebat2 jatohnya overqualified di kantor. karena emang lapangan kerja untuk yang butuh kualifikasi tinggi tidak banyak...malah banyak phk sekarang 😢
ngj-6pkSsaQ,"Beneran emang soal passport. Gw udah 10 tahun menetap di Eropa, EU resident permit punya. Tapi kalo urusan kerja ato business trip katakanlah ke UK ato USA. Ribet, apply visa dulu. Nunggu dulu. Eeh jangankan ke 2 negara itu, ke UAE aja musti apply visa 😂  Jadinya missing opportunity 😢  Beneran juga soal kualifikasi orang kita di dunia luar. 10 tahun lalu gw megang posisi outlet Chef di resort *5 di Bali, hotel chain international. Kerjaan pertama gw pas pindah ke eropa, cuci piring.  Sekarang gw kelola satu-satunya restoran Indonesia di negera ini. Btw undang gw podcast Bang Pandji, pengen berbagai perspektif gw di bidang pariwisata  Indonesia di mata dunia 😊","beneran emang soal passport. saya sudah 10 tahun menetap di eropa, eu resident permit punya. tapi kalau urusan kerja atau business trip katakanlah ke uk atau usa. ribet, apply visa dulu. menunggu dulu. eeh jangankan ke 2 negara itu, ke uae saja harus apply visa 😂 jadinya missing opportunity 😢 beneran juga soal kualifikasi orang kita di dunia luar. 10 tahun lalu saya megang posisi outlet chef di resort *5 di bali, hotel chain international. kerjaan pertama saya pas pindah ke eropa, cuci piring. sekarang saya kelola satu-satunya restoran indonesia di negera ini. btw undang saya podcast bang pandji, pengen berbagai perspektif saya di bidang pariwisata indonesia di mata dunia 😊"
ngj-6pkSsaQ,"di negara sendiri keadilan gak dijamin, korupsi dimana-mana, pejabat seenaknya, pendidikan kurang berkualitas dan gak di prioritaskan, pekerjaan susah. dikit dikit pungutan,  TERUS pas pengen mendapatkan penghidupan yang layak di luar negeri malah dibilang gak nasionalis. KAN G0BL0i<  YA!","di negara sendiri keadilan tidak dijamin, korupsi dimana-mana, pejabat seenaknya, pendidikan kurang berkualitas dan tidak di prioritaskan, pekerjaan susah. sedikit sedikit pungutan, terus pas pengen mendapatkan penghidupan yang layak di luar negeri malah dibilang tidak nasionalis. kan g0bl0i< ya!"
ngj-6pkSsaQ,"ada 2 prespektif tentang kabur aja dulu. pertama kek yg dibilang bang panji ""kabur aja dulu, nanti balik lagi"". yg ke 2 kabur aja dulu it means kalo lu gatau diluar negri bakal ngapain, gapapa yg penting kabur aja dulu. nanti lu bakal mudah ketemu jalannya waktu disana","ada 2 prespektif tentang kabur saja dulu. pertama seperti yang dibilang bang panji ""kabur saja dulu, nanti balik lagi"". yang ke 2 kabur saja dulu it means kalau kamu gatau diluar negeri bakal ngapain, tidak apa-apa yang penting kabur saja dulu. nanti kamu bakal mudah ketemu jalannya waktu disana"
ngj-6pkSsaQ,"maaf ya .. SEBAIKNYA mulut dan tindakan HARUS SAMA … justru mas panji BUKTI kabur aja dulu ITU GAGAL … di teruskan new york nya, apapun alasan TERKADANG ORANG LUPA .. mulut DI BANDING Kualitas Dirinya","maaf ya .. sebaiknya mulut dan tindakan harus sama … justru mas panji bukti kabur saja dulu itu gagal … di teruskan new york nya, apapun alasan terkadang orang lupa .. mulut di banding kualitas dirinya"
ngj-6pkSsaQ,"3:15 pemerintah kaya anti banget sama minta maaf, se batu itu kah hati nya","3:15 pemerintah kaya anti banget sama minta maaf, se batu itu kah hati nya"
ngj-6pkSsaQ,Sudah 2 kenalan saya yg Anak  mereka dapat beasiswa di Singapura.  Kemudian dia ditawarin kerja disana. Gaji dan fasilitas nya bagus. Saat saya tanya apakah dia akan balik ke Indonesia?  Dia bilang TIDAK. dia berharap untuk bisa jadi warga Singapura.  Sudah,sudah 2 kenalan saya yang anak mereka dapat beasiswa di singapura. kemudian dia ditawarin kerja disana. gaji dan fasilitas nya bagus. saat saya tanya apakah dia akan balik ke indonesia? dia bilang tidak. dia berharap untuk bisa jadi warga singapura. sudah
ngj-6pkSsaQ,"Kartono bang, sedih itu bang pas balik Indo dicap kiri😢😢😢","kartono bang, sedih itu bang pas balik indo dicap kiri😢😢😢"
ngj-6pkSsaQ,"disini nasionalis cuma diukur dari pake baju batik, suka dangdut dan lagu indo, dan tinggal di indo. padahal nasionalisme itu kan ideologi yang datangnya dari hati ya, ga bisa diukur dari hal kek gitu","disini nasionalis cuma diukur dari pakai baju batik, suka dangdut dan lagu indo, dan tinggal di indo. padahal nasionalisme itu kan ideologi yang datangnya dari hati ya, tidak bisa diukur dari hal seperti gitu"
ngj-6pkSsaQ,"Beberapa faktor yang menyebabkan paspor Indonesia lemah dibandingkan dengan paspor negara Singapura, Jepang, dan lainnya adalah:  - *Jumlah kebebasan visa*: Semakin banyak kebebasan visa yang dimiliki oleh sebuah negara, maka semakin kuat paspornya. Indonesia masih memiliki jumlah kebebasan visa yang relatif sedikit dibandingkan dengan negara-negara lain di Asia Tenggara.¹ - *Persepsi internasional*: Persepsi internasional terhadap warga negara Indonesia juga mempengaruhi kekuatan paspor. Faktor-faktor seperti Human Development Index (HDI) dan tingkat keamanan juga berperan dalam membentuk persepsi internasional. - *Tingkat perekonomian*: Negara-negara dengan perekonomian yang kuat cenderung memiliki paspor yang lebih kuat. Indonesia masih memiliki tingkat perekonomian yang relatif rendah dibandingkan dengan negara-negara lain di Asia Tenggara. - *Tingkat keamanan*: Negara-negara dengan tingkat keamanan yang tinggi cenderung memiliki paspor yang lebih kuat. Indonesia masih memiliki tingkat keamanan yang relatif rendah dibandingkan dengan negara-negara lain di Asia Tenggara.  Dengan demikian, paspor Indonesia masih memiliki beberapa kelemahan yang perlu diperbaiki untuk meningkatkan kekuatannya.","beberapa faktor yang menyebabkan paspor indonesia lemah dibandingkan dengan paspor negara singapura, jepang, dan lainnya adalah: - *jumlah kebebasan visa*: semakin banyak kebebasan visa yang dimiliki oleh sebuah negara, maka semakin kuat paspornya. indonesia masih memiliki jumlah kebebasan visa yang relatif sedikit dibandingkan dengan negara-negara lain di asia tenggara.¹ - *persepsi internasional*: persepsi internasional terhadap warga negara indonesia juga mempengaruhi kekuatan paspor. faktor-faktor seperti human development index (hdi) dan tingkat keamanan juga berperan dalam membentuk persepsi internasional. - *tingkat perekonomian*: negara-negara dengan perekonomian yang kuat cenderung memiliki paspor yang lebih kuat. indonesia masih memiliki tingkat perekonomian yang relatif rendah dibandingkan dengan negara-negara lain di asia tenggara. - *tingkat keamanan*: negara-negara dengan tingkat keamanan yang tinggi cenderung memiliki paspor yang lebih kuat. indonesia masih memiliki tingkat keamanan yang relatif rendah dibandingkan dengan negara-negara lain di asia tenggara. dengan demikian, paspor indonesia masih memiliki beberapa kelemahan yang perlu diperbaiki untuk meningkatkan kekuatannya."
ngj-6pkSsaQ,From xxx to makkah apa termasuk kabur aja dulu bang?,from xxx to makkah apa termasuk kabur saja dulu bang?
ngj-6pkSsaQ,2006 sampai saat ini gue cari nafkah di luar tanah air Indonesia Pusaka ❤,2006 sampai saat ini saya cari nafkah di luar tanah air indonesia pusaka ❤
ngj-6pkSsaQ,"Kabur aja dulu itu hastag nya buzzer wkwkwkwk kabur aja dulu, lah lu enak punya akses, emang lu TKI. Lah gua? Naik pesawat aja ga pernah..  Gw bisa bilang bgini karna gw tau negara ini isinya bukan cuma gua. Ada org Malaysia, ada org Amerika, yg kalo ngetik komen, ga ketauan logatnya.  Ambil contoh partai yg kalah pilpres, yg menang pilpres dia ada dipemerintahan. Lah yg kalah pilpres ngapain coba? Diem aja jadi anak penurut gtu? Wkwkwkkwkwkwk","kabur saja dulu itu hastag nya buzzer hahaha kabur saja dulu, lah kamu enak punya akses, emang kamu tki. lah gua? naik pesawat saja tidak pernah.. saya bisa bilang bgini karena saya tahu negara ini isinya bukan cuma gua. ada orang malaysia, ada orang amerika, yang kalau mengetik komen, tidak ketauan logatnya. ambil contoh partai yang kalah pilpres, yang menang pilpres dia ada dipemerintahan. lah yang kalah pilpres ngapain coba? diam saja jadi anak penurut gtu? wkwkwkkwkwkwk"
ngj-6pkSsaQ,"Jadi pertanyaan... Kenapa Pasport Indonesia itu Lemah, misalnya dibanding Pasport Singapore?","jadi pertanyaan... kenapa paspor indonesia itu lemah, misalnya dibanding paspor singapore?"
ngj-6pkSsaQ,Cari kerja di indo harus punya uang dan ordal biar mudah,cari kerja di indo harus punya uang dan ordal biar mudah
ngj-6pkSsaQ,"YG GUA SUKA DARI BANG PANDJI ITU DIA EMANG GAK PILIH PRAGIB, TAPI DIA ITU SANGAT OBJEKTIF DALAM MENILAI PEMERINTAHAN.  DIA KRITIK BUKAN KARENA BENCI, DIA KRITIK KARENA EMANG GAK BENER AJA. BUKAN KYK ORG2 TWITTER, MEREKA INI BUKAN KRITIK LAGI TAPI MEMBENCINYA SAMPE KEK AKAR2NYA WKWKWK.  SAMPE VOTERS-NYA 02 JUGA DISERANG ABIS2, ARTIS2 YG MENDUKUNG 02 JUGA MEREKA SURUH BOIKOT HAHAHAHA. IDIET","yang gua suka dari bang pandji itu dia emang tidak pilih pragib, tapi dia itu sangat objektif dalam menilai pemerintahan. dia kritik bukan karena benci, dia kritik karena emang tidak bener aja. bukan seperti org2 twitter, mereka ini bukan kritik lagi tapi membencinya sampai seperti akar2nya wkwkwk. sampai voters-nya 02 juga diserang abis2, artis2 yang mendukung 02 juga mereka suruh boikot hahahaha. idiet"
ngj-6pkSsaQ,"Relate banget bang Pandji, di kita sendiri aja, saya yg sudah puluhan tahun kerja di kota besar, begitu dpt kerja ke daerah seperti sekarang, kebingungan, karena ga ada sistem, mau buat sistem, sulit, sdmnya kurang","relate banget bang pandji, di kita sendiri aja, saya yang sudah puluhan tahun kerja di kota besar, begitu dapat kerja ke daerah seperti sekarang, kebingungan, karena tidak ada sistem, mau buat sistem, sulit, sdmnya kurang"
ngj-6pkSsaQ,"Setinggi apapun strata pendidikan mu,kalo blm bisa menguasai 5 bahasa binatang dan jin,dan tinggi kurang dr 2 meter,ga mudah dpt kerja di Indonesia,apalagi pengalaman kerja blm 25 tahun 😂😂","setinggi apapun strata pendidikan mu,kalo belum bisa menguasai 5 bahasa binatang dan jin,dan tinggi kurang dari 2 meter,ga mudah dapat kerja di indonesia,apalagi pengalaman kerja belum 25 tahun 😂😂"
ngj-6pkSsaQ,"gak usah jauh jauh , yang ngomong kan udah kaburajadulu duluan","tidak usah jauh jauh , yang ngomong kan sudah kaburajadulu duluan"
ngj-6pkSsaQ,"yg tidak nasionalis adalah orang2 dan lembaga2 yg MEMBUAT warga2 Indonesia menjadi KABUR AJA DULU, bahkan sy bilang mrk adalah IBLIS !!!","yang tidak nasionalis adalah orang2 dan lembaga2 yang membuat warga2 indonesia menjadi kabur saja dulu, bahkan saya bilang mereka adalah iblis !!!"
ngj-6pkSsaQ,lahir di indonesia = kalah lotre,lahir di indonesia = kalah lotre
ngj-6pkSsaQ,"Sbnrnya Fenomena ini ngeri bang Hastag kabur aja dlu klo difahami sma org2 yg FOMO jdi kacau,nnti ada agent2 ilegal yg iming2i keluar negri nurut aja eh malah diculik djadiin admin judi online,fenomena ini berlangsung massive trutama di media Facebook","sebenarnya fenomena ini ngeri bang hastag kabur saja dulu kalau difahami sma org2 yang fomo jadi kacau,nnti ada agent2 ilegal yang iming2i keluar negeri nurut saja eh malah diculik djadiin admin judi online,fenomena ini berlangsung massive terutama di media facebook"
ngj-6pkSsaQ,Gak setuju bang Biar beda aja 🤣,tidak setuju bang biar beda saja 🤣
ngj-6pkSsaQ,setuju sama panji,setuju sama panji
ngj-6pkSsaQ,setujuu bangg!! cant waitt in Surabayaa,setujuu bangg!! cant waitt in surabayaa
ngj-6pkSsaQ,Ntar kalo sukses atau berprestasi baru di naturalisasi sama wakanda.. 😁,nanti kalau sukses atau berprestasi baru di naturalisasi sama wakanda.. 😁
ngj-6pkSsaQ,ekonomi beneran susah? kok temen gua lancar aja yak,ekonomi beneran susah? kok teman gua lancar saja ya
ngj-6pkSsaQ,"Mau nanya dong, kali aja ada yg bisa ngasih saran atau apa lah terserah. Mending nunggu DD mensrea rilis (kalo ada) atau nonton via streaming? Soalnya rumah gw jauh kemana"" dari lokasi stage nya🙏  Buat yg bilang ""mending dua-duanya"" gw sumpahin tiket lu kebakar jadi ga bisa nonton lu","mau bertanya dong, kali saja ada yang bisa memberi saran atau apa lah terserah. mending menunggu dd mensrea rilis (kalo ada) atau nonton via streaming? soalnya rumah saya jauh kemana"" dari lokasi stage nya🙏 buat yang bilang ""mending dua-duanya"" saya sumpahin tiket kamu kebakar jadi tidak bisa nonton kamu"
ngj-6pkSsaQ,"Loe aja sdh kabur duluan Bang Pandji... sy tahu alasan loe, yaitu utk masa depan anak loe yg lbh baik. Sy jg lakukan hal yg sama... 😅😅😅","kamu saja sudah kabur duluan bang pandji... saya tahu alasan loe, yaitu untuk masa depan anak kamu yang lebih baik. saya juga lakukan hal yang sama... 😅😅😅"
ngj-6pkSsaQ,"Klo menurut gua salah satu hasil sukses dari kabur aja dulu ada di sepak bola. Sekarang banyak ""produk asing"" yang berhasil mengangkat kualitas sepak bola kita sampai sejauh ini. Dan kita semua tau nasionalisme mereka seperti apa walau bukan lahir di negara kita tercinta ini. Semoga semakin banyak produk2 unggulan ini di bidang lain juga sehingga mengangkat negara ini menjadi lebih baik.","kalau menurut gua salah satu hasil sukses dari kabur saja dulu ada di sepak bola. sekarang banyak ""produk asing"" yang berhasil mengangkat kualitas sepak bola kita sampai sejauh ini. dan kita semua tahu nasionalisme mereka seperti apa walau bukan lahir di negara kita tercinta ini. semoga semakin banyak produk2 unggulan ini di bidang lain juga sehingga mengangkat negara ini menjadi lebih baik."
ngj-6pkSsaQ,"Indonesia itu negara Anomali, luu mau sepinter apapun teori2 yg luu pelajari gk akan berlaku di Indonesia. Liat aja disaat negara2 lain memasukan hutang BUMN sebagai hutang negara di Indonesia hal itu tidak dimasukan sehingga hutangnya terlihat lebih sedikit yg berkisar 8.500T yg padahal menurut para ahli ekonomo hutang Indonesia sudah mencapai sekitar 20.000T.🤦🏻  Yg begini udah terlalu banyak untuk disebutin 1-1 menkeu kita aja yg dulu diperhitungkan di bank dunia sekarang malah terlihat b*d*h ketika menjabat sebagai menkeu🤦🏻","indonesia itu negara anomali, lu mau sepinter apapun teori2 yang lu pelajari tidak akan berlaku di indonesia. lihat saja disaat negara2 lain memasukan hutang bumn sebagai hutang negara di indonesia hal itu tidak dimasukan sehingga hutangnya terlihat lebih sedikit yang berkisar 8.500t yang padahal menurut para ahli ekonomo hutang indonesia sudah mencapai sekitar 20.000t.🤦🏻 yang begini sudah terlalu banyak untuk disebutkan 1-1 menkeu kita saja yang dulu diperhitungkan di bank dunia sekarang malah terlihat b*d*h ketika menjabat sebagai menkeu🤦🏻"
ngj-6pkSsaQ,Ingat Prabowo aja pernah kabur ke Yordania pulang bikin partai 😂...,ingat prabowo saja pernah kabur ke yordania pulang bikin partai 😂...
ngj-6pkSsaQ,setuju ada tanya jawab untuk interaksi dengan audiens,setuju ada tanya jawab untuk interaksi dengan audiens
ngj-6pkSsaQ,"Bang lu stop deh jelasin kaburajadlu in football term😂 soalnya di sepakbola konteksnya jadi beda 🙏🏼😅  Marselino ferdinan main di oxford div championship inggris. Apakah dia mau pulang ke indo klo ada gaji yg lebih gede? Keknya gak mau sih karna sekarang pun klo dia balik ke liga1, duitnya pasti lebih gede. Belum lagi iklanya banyak.. Tapi nyatanya dia milih struggle di inggris dgn gaji pas pas an😅","bang kamu stop deh jelaskan kabur saja dulu in football term😂 soalnya di sepakbola konteksnya jadi beda 🙏🏼😅 marselino ferdinan main di oxford div championship inggris. apakah dia mau pulang ke indo kalau ada gaji yang lebih gede? kayaknya tidak mau sih karena sekarang pun kalau dia balik ke liga1, duitnya pasti lebih gede. belum lagi iklanya banyak.. tapi nyatanya dia milih struggle di inggris dengan gaji pas pas an😅"
ngj-6pkSsaQ,"saya bikin board game Waroong Wars Mas buat promosi kuliner Indonesia di Jerman, Belanda, UK, AS, dll :)","saya bikin board game waroong wars mas buat promosi kuliner indonesia di jerman, belanda, uk, as, dll :)"
ngj-6pkSsaQ,"ga disalahin kalo belom mau balik, lah negara ga bisa jamin keamanan ekonomi mereka,  udah bener kabur dulu ntar kalo negara udah sehat baru balik.","tidak disalahin kalau belom mau balik, lah negara tidak bisa jamin keamanan ekonomi mereka, sudah bener kabur dulu nanti kalau negara sudah sehat baru balik."
ngj-6pkSsaQ,Sipanji KAbur ke Amerika gak lama udah balik aja  ke indo . Kehabisan duit ya di Amerika 😆🤣,sipanji kabur ke amerika tidak lama sudah balik saja ke indo . kehabisan duit ya di amerika 😆🤣
ngj-6pkSsaQ,pemerintah buruk,pemerintah buruk
ngj-6pkSsaQ,"hmm, imho ya, buat guaa better konten sila itu set nya di teras rumah ny bang.. trs openingnya ga jualan dulu, bahkan akan lbh nice kalo video jualan itu cut yg disisipin di akhir video, jadi saat lu ngomongin tentang sila, jiwa dan raga lu itu pure ngomongin topiknya dan jika ada selipan pun yg oot, itu tetap bisa relate dgn suasana hati/emosi viewers lu bang.. contohnya waktu lu cerita ttg makan gratis, itu bener2 buka pikiran bang, sudut pandang yg lu sajikan itu straight dan on point, it was fabulous. tapi video lu yg  ini, gua liatnya sih lu lagi dagang, pake gimik politik, and im not into this one because for me this is not sila. no hurt feeling btw, gua cuma viewer gratisan bang, ga tau isi konten yg berbayar spt apa krn ga mampu buat membership.. kalo ga berkenan dgn komen ini bole diignore/didelete. tengkyu tengkyu good luck","hmm, imho ya, buat guaa better konten sila itu set nya di teras rumah nya bang.. terus openingnya tidak jualan dulu, bahkan akan lebih nice kalau video jualan itu cut yang disisipin di akhir video, jadi saat kamu membicarakan tentang sila, jiwa dan raga kamu itu pure membicarakan topiknya dan jika ada selipan pun yang oot, itu tetap bisa relate dengan suasana hati/emosi viewers kamu bang.. contohnya waktu kamu cerita tentang makan gratis, itu bener2 buka pikiran bang, sudut pandang yang kamu sajikan itu straight dan on point, it was fabulous. tapi video kamu yang ini, gua lihatnya sih kamu lagi dagang, pakai gimik politik, and im not into this one because for me this is not sila. no hurt feeling btw, gua cuma viewer gratisan bang, tidak tahu isi konten yang berbayar seperti apa karena tidak mampu buat membership.. kalau tidak berkenan dengan komen ini bole diignore/didelete. terima kasih terima kasih good luck"
ngj-6pkSsaQ,"99% Pengikut kabur aja dulu dari kota besar yang seumur hidupnya gak pernah MERANTAU. Wkwkw, begitu sentralistiknya ekonomi kita, sampai mereka ga punya visi daerah lain juga ada peluang. Dari dulu Merantau itu konsepnya super sama gak ada bedanya. Makanya kalau mikir sedikit kabur aja bisa banget kok dari kota ke daerah lain. dari yang katanya sdm maju ke daerah yang sdm rendah, masa gak sukses?? Yang pasti Merantau itu baik banget, asal jangan dalam tempurung, Luar negeri mulu pemikirannya.","99% pengikut kabur saja dulu dari kota besar yang seumur hidupnya tidak pernah merantau. wkwkw, begitu sentralistiknya ekonomi kita, sampai mereka tidak punya visi daerah lain juga ada peluang. dari dulu merantau itu konsepnya super sama tidak ada bedanya. makanya kalau mikir sedikit kabur saja bisa banget kok dari kota ke daerah lain. dari yang katanya sdm maju ke daerah yang sdm rendah, masa tidak sukses?? yang pasti merantau itu baik banget, asal jangan dalam tempurung, luar negeri melulu pemikirannya."
ngj-6pkSsaQ,"27:56 ya Tuhan ini bener bgt. Dan parahnya kita bangga2in ""street smart"" itu sebagai ciri orang sukses, sementara yg book smart dianggep tolol, gak gaul, sampah masyarakat. Padahal street smart itu sering artinya lu tau harus nyogok preman yang mana, nyuap kepala dinas apa, gebukin anak siapa, rela dipalak sama siapa, dan ngefitnah siapa. Dan lebih brengseknya, 28:58 selalu dipake alasan sistem kita belum bagus, sistem di sana udah bagus karena bertahun2 kekerasan, penindasan, kolonialisme fafifuwasweswos. Jadi malah buat pembenaran supaya 'kolonialisme lokal' jalan terus & memfasilitasi orang2 yg ""street smart"" buat curang.","27:56 ya tuhan ini bener bgt. dan parahnya kita bangga2in ""street smart"" itu sebagai ciri orang sukses, sementara yang book smart dianggep tolol, tidak gaul, sampah masyarakat. padahal street smart itu sering artinya kamu tahu harus menyogok preman yang mana, nyuap kepala dinas apa, gebukin anak siapa, rela dipalak sama siapa, dan ngefitnah siapa. dan lebih brengseknya, 28:58 selalu dipakai alasan sistem kita belum bagus, sistem di sana sudah bagus karena bertahun2 kekerasan, penindasan, kolonialisme fafifuwasweswos. jadi malah buat pembenaran supaya 'kolonialisme lokal' jalan terus & memfasilitasi orang2 yang ""street smart"" buat curang."
ngj-6pkSsaQ,"Hashtag ini juga kayanya jadi rame setelah komunitas tech worker di indo make ini untuk share lowongan2 kerja di luar negri dan karena sampai tahun ini juga masih banyak layoff di perusahaan2 berbasis teknologi di indo dan penyerapan tenaga kerjanya juga menurun, jadi banyak mereka2 ini yg kena layoff dr  perusahaan2 ternama masih punya nilai jual diluar negri","hashtag ini juga sepertinya jadi rame setelah komunitas tech worker di indo make ini untuk share lowongan2 kerja di luar negeri dan karena sampai tahun ini juga masih banyak layoff di perusahaan2 berbasis teknologi di indo dan penyerapan tenaga kerjanya juga menurun, jadi banyak mereka2 ini yang kena layoff dari perusahaan2 ternama masih punya nilai jual diluar negeri"
ngj-6pkSsaQ,"saya aja kalo ada kesempatan ke eropa, brgkt saya...  indonesia saya cinta tp dg sistemnya nggk","saya saja kalau ada kesempatan ke eropa, brgkt saya... indonesia saya cinta tapi dengan sistemnya nggk"
ngj-6pkSsaQ,Panji yg udah kabur ke new york gmn nih? 😁,panji yang sudah kabur ke new york gimana nih? 😁
ngj-6pkSsaQ,"satu contoh aja, pak habibie yg dulunya presiden aja hidup di luar negeri saking kecewanya","satu contoh aja, pak habibie yang dulunya presiden saja hidup di luar negeri saking kecewanya"
ngj-6pkSsaQ,"Kalau denger kata"" mas Pandji personally itu kaya ungkapan hati yang sulit keluar dari mulut. 👍trims mas","kalau dengar kata"" mas pandji personally itu kaya ungkapan hati yang sulit keluar dari mulut. 👍trims mas"
ngj-6pkSsaQ,Korup korup korup Indo masih,korup korup korup indo masih
ngj-6pkSsaQ,Iya aku jd tkw 15 thn diarab pas pulang  ' mau kerja lagi jadi prt jomplang banget gajinya   di LN part-time bisa dpt 10 jt di Indonesia  cuma buat mkn aja😢😢 itu juga tidak mencukupi,iya aku jadi tkw 15 tahun diarab pas pulang ' mau kerja lagi jadi prt jomplang banget gajinya di luar negeri part-time bisa dapat 10 juta di indonesia cuma buat makan aja😢😢 itu juga tidak mencukupi
ngj-6pkSsaQ,"Gak kuliah, underqualified. Kuliah, job market penuh. Kuliah luar negeri/S2, overqualified dan gk ada yang mau/bisa bayar… ya itulah reality nya","tidak kuliah, underqualified. kuliah, job market penuh. kuliah luar negeri/s2, overqualified dan tidak ada yang mau/bisa bayar… ya itulah reality nya"
ngj-6pkSsaQ,"Setuju bang, biar sedikit interaktif","setuju bang, biar sedikit interaktif"
ngj-6pkSsaQ,di sini pramugari aja korupsi uang taxi bang  wkwkwk,di sini pramugari saja korupsi uang taxi bang hahaha
ngj-6pkSsaQ,"Gue awalnya ketawa, sekarang gue ketawain diri sendiri, kenapa gue WNI 😂😂😂","saya awalnya ketawa, sekarang saya ketawain diri sendiri, kenapa saya wni 😂😂😂"
ngj-6pkSsaQ,Setuju bang. Tp kayak bang radit aja bang bacain pertanyaan2 penonton gitu,setuju bang. tapi seperti bang radit saja bang bacain pertanyaan2 penonton gitu
ngj-6pkSsaQ,Mas pandji sendiri kan kabur juga ke new york... Hehehe,mas pandji sendiri kan kabur juga ke new york... hehehe
ngj-6pkSsaQ,"Saya asli bandung, abis lulus kuliah thn 92 langsung masuk pertamina. Banyak orang bilang enak ya jadi orang pertamina, tapi setelah 15 tahun, enough is enough!  Cape sama lingkungan yg sangat birokratis, penuh intrik politik dan koruptif. Akhirnya kabur ke Ausie, Alhamdulillah sudah ganti passport dari lambang garuda ke kangguru. Penghasilan ngga lebih tinggi dari pertamina, tapi hidup tenang, high quality of life dan good work balance. Anak2 pendidikan terjamin dan saya bisa banyak waktu buat mereka....Alhamdulillah wa syukurillah. Dibilang tdk nasionalis juga nggak apa2 deh..","saya asli bandung, habis lulus kuliah tahun 92 langsung masuk pertamina. banyak orang bilang enak ya jadi orang pertamina, tapi setelah 15 tahun, enough is enough! cape sama lingkungan yang sangat birokratis, penuh intrik politik dan koruptif. akhirnya kabur ke ausie, alhamdulillah sudah ganti passport dari lambang garuda ke kangguru. penghasilan tidak lebih tinggi dari pertamina, tapi hidup tenang, high quality of life dan good work balance. anak2 pendidikan terjamin dan saya bisa banyak waktu buat mereka....alhamdulillah wa syukurillah. dibilang tidak nasionalis juga tidak apa2 deh.."
ngj-6pkSsaQ,Stuju,setuju
